6586.0,1,2
6771.0,1,2
165660.0,1,4
165845.0,1,4
166030.0,1,4
166215.0,2,3
166400.0,1,4
166585.0,1,4
166771.0,1,4
167511.0,1,4
167697.0,1,4
167882.0,1,4
168623.0,2,3
168808.0,1,4
169085.0,1,4
169363.0,1,4
169548.0,2,3
169734.0,1
169919.0,3,4
170104.0,1
170289.0,2,3
170474.0,4
170660.0,1,2
170845.0,4
171030.0,2,3
171215.0,1
171400.0,3,4
171585.0,1
171771.0,2,3
171956.0,4
172141.0,1,2
172326.0,4
172511.0,2,3
172697.0,1
172882.0,3,4
173067.0,1
173252.0,2,3
173437.0,4
173623.0,2,3
173808.0,1
173993.0,1,2,3
174178.0,3,4
174363.0,2,3
174548.0,1,2
174734.0,3,4
174919.0,1,2
175104.0,3,4
175289.0,1,2
175474.0,1,3,4
175660.0,2
175845.0,1,3
176030.0,4
176215.0,1,2
176400.0,3
176585.0,2,4
176771.0,1
176956.0,2,3
177141.0,4
177326.0,1,3
177511.0,2
177697.0,1,4
177882.0,3
178067.0,1
178160.0,3
178252.0,2
178345.0,3
178437.0,1,4
178623.0,2
178808.0,1,4
178993.0,2
179178.0,3,4
179363.0,2
179548.0,1,4
179734.0,3
179919.0,2,4
180104.0,3
180289.0,1,2
180474.0,3
180660.0,2,4
180845.0,1
181030.0,2,3
181215.0,4
181308.0,3
181400.0,1,2
181585.0,4
181771.0,1,3
181956.0,4
182141.0,1,2
182326.0,2
182511.0,1,4
182697.0,3
182882.0,2,4
183067.0,1
183252.0,2,3
183437.0,1
183623.0,3,4
183808.0,1
183993.0,3,4
184178.0,2
184363.0,1,4
184548.0,2
184734.0,1,2
184919.0,4
185104.0,2,3
185289.0,1
185474.0,2,4
185660.0,1
185845.0,3,4
185937.0,3
186030.0,1
186215.0,2,3
186400.0,4
186493.0,1
186585.0,2
186678.0,3
186956.0,1,4
187326.0,4
187419.0,3
187511.0,2
187604.0,1,4
187882.0,1
187974.0,2
188067.0,3
188160.0,1,4
188437.0,2,3
188808.0,1,2
188993.0,4
189178.0,1
189271.0,2
189363.0,3
189548.0,1
189734.0,2
189919.0,4
190011.0,3
190104.0,2
190289.0,3
190474.0,4
190660.0,1
190752.0,2
190845.0,3
191030.0,4
191215.0,3
191400.0,2
191493.0,3
191585.0,1
191771.0,4
191956.0,3
192141.0,1
192234.0,2
192326.0,3
192511.0,1
192697.0,2
192882.0,4
192974.0,3
193067.0,2
193252.0,4
193437.0,3
193623.0,2
193715.0,3
193808.0,4
193993.0,1
194178.0,2
194363.0,4
194456.0,2
194548.0,3
194734.0,1,3
194919.0,4
195104.0,1
195197.0,3
195289.0,2
195474.0,1
195660.0,2
195845.0,3
195937.0,4
196030.0,2
196215.0,3
196400.0,4
196585.0,2
196678.0,4
196771.0,3
196956.0,1
197141.0,2
197326.0,4
197419.0,2
197511.0,3
197697.0,4
197882.0,3
198067.0,1
198160.0,2
198252.0,3
198437.0,1
198623.0,2
198808.0,4
198900.0,3
198993.0,2
199178.0,4
199363.0,3
199548.0,1
199641.0,2
199734.0,3
199919.0,1,4
200104.0,3
200289.0,1,2
200474.0,4
200660.0,2,3
200845.0,4
201030.0,1
201123.0,2
201215.0,3
201400.0,1
201585.0,2
201771.0,4
201863.0,3
201956.0,2
202141.0,3
202326.0,4
202511.0,1
202604.0,2
202697.0,3
202882.0,4
203067.0,3
203252.0,4
203345.0,1
203437.0,2
203623.0,4
203808.0,3
203993.0,1
204085.0,2
204178.0,3
204363.0,1
204548.0,2
204734.0,4
204826.0,3
204919.0,2
205104.0,4
205289.0,3
205474.0,2
205567.0,3
205660.0,4
205845.0,1
206030.0,2
206215.0,4
206308.0,1
206400.0,2
206585.0,1,3
206771.0,4
206956.0,1
207048.0,2
207141.0,3
207326.0,1
207511.0,2
207697.0,4
207789.0,3
207882.0,2
208067.0,3
208252.0,4
208437.0,1
208530.0,2
208623.0,3
208808.0,4
208993.0,3
209178.0,4
209271.0,1
209363.0,3
209548.0,4
209734.0,3
209919.0,1
210011.0,2
210104.0,3
210289.0,1
210474.0,2
210660.0,4
210752.0,3
210845.0,2
211030.0,4
211215.0,3
211400.0,2
211493.0,3
211585.0,4
211771.0,1
211956.0,2
212141.0,3
212234.0,2
212326.0,4
212511.0,1,2
212697.0,1,2
212882.0,4
212974.0,3
213067.0,4
213160.0,3
213252.0,1,2
213437.0,1,2
213623.0,4
213715.0,3
213808.0,4
213900.0,3
213993.0,1,2
214178.0,1,2
214363.0,4
214456.0,3
214548.0,4
214641.0,3
214734.0,1,2
215104.0,1,4
215474.0,3,4
215660.0,3,4
215845.0,1
215937.0,2
216030.0,1
216123.0,2
216215.0,3,4
216400.0,3,4
216585.0,1
216678.0,2
216771.0,1
216863.0,2
216956.0,3,4
217141.0,3,4
217326.0,1
217419.0,2
217511.0,1
217604.0,2
217697.0,3,4
